,Demand,Lost Load,SC production,Tank outflow,Tank inflow,Boiler production,Electric resistance production,Curtailment,NG consumption,Tank state of charge
2017-01-07 00:00:00,9.438,1.608364572371458e-05,0.0,4.686255095263547,0.024706463339696977,0.09382479975407823,4.682610484676348,0.0,0.1762166624484979,952.9369873004648
2017-01-07 00:01:00,24.333,1.6003054688364788e-05,0.0,0.003913730751333449,18.692441664715798,0.0156917694579232,43.00582016145185,0.0,0.029471432382847267,952.7007487529652
2017-01-07 00:02:00,24.333,1.5996743103024068e-05,0.0,0.004223265237707965,18.68505379301046,0.015481532694980489,42.99833299833467,0.0,0.02907657706968013,952.4646164997638
2017-01-07 00:03:00,30.503,1.5988426521443676e-05,0.0,0.004242627810726469,7.689871740426656,0.01527102238483688,38.17334210180457,0.0,0.028681207994960704,952.1483035411638
2017-01-07 00:04:00,33.341,1.6007253487508515e-05,0.0,0.00491302363158394,0.018919659697910207,0.5471937332954326,32.80779689551741,0.0,1.027709663615492,951.7428699688207
2017-01-07 00:05:00,18.447,1.5974796298250537e-05,0.0,0.004112381827333171,10.860156019852099,0.015659954838290725,29.287367708390175,0.0,0.029411679885603493,951.2791813542946
2017-01-07 00:06:00,9.438,1.5970077400772184e-05,0.0,0.004016136210024824,15.198429748432899,0.015901232393645742,24.61649640975183,0.0,0.02986483433559789,950.7381101762566
2017-01-07 00:07:00,8.719,1.5963374263427002e-05,0.0,0.003921686765022867,11.320661853410058,0.01594532090111047,20.01977888236966,0.0,0.029947638984881803,950.1209696860069
2017-01-07 00:08:00,6.453,1.595720017016514e-05,0.0,0.003827257186824959,10.764958259376925,0.016077160857235456,17.198037884132695,0.0,0.030195253657192275,949.4574188934365
2017-01-07 00:09:00,8.55,1.5949567642397238e-05,0.0,0.0037241439481836506,4.803907027605839,0.016091236980719445,13.334075697109295,0.0,0.030221690670722414,948.7301340004291
2017-01-07 00:10:00,37.694,1.5959171292530142e-05,0.0,0.004312625848731535,0.016887998261800874,20.266470956468286,17.44008845677349,0.0,38.06338922032207,948.0720001302773
2017-01-07 00:11:00,37.694,1.595534365753985e-05,0.0,0.004218996089499176,0.01659222843517938,18.39540288904217,19.310954387959857,0.0,34.549250411393146,947.4457070537238
2017-01-07 00:12:00,29.144,1.5953073604949583e-05,0.0,0.0041282702780146355,0.015838397640611568,6.983839127270255,22.171855047018738,0.0,13.116668783844666,946.8677234596156
2017-01-07 00:13:00,14.488,1.592556397775151e-05,0.0,0.003427364086478241,12.124110019655678,0.016432616596151202,26.59223411340907,0.0,0.03086285139386823,946.3640025153112
2017-01-07 00:14:00,19.752,1.592125600294318e-05,0.0,0.00336420683390255,9.95549014457134,0.01644502189381819,29.687664994587614,0.0,0.03088615035274996,945.9123768592584
2017-01-07 00:15:00,19.752,1.5914194063295622e-05,0.0,0.0032935672334008835,10.160532009588048,0.016514088672439947,29.892708439488146,0.0,0.031015867839455986,945.4646213969366
2017-01-07 00:16:00,31.038,1.5935183323123747e-05,0.0,0.00380776304429219,0.01563369427505301,0.6669625116500948,30.38284748439734,0.0,1.2526529029563795,945.025474105142
2017-01-07 00:17:00,14.488,1.5907574563878295e-05,0.0,0.0031684932707628614,16.569840645632727,0.016765820355216565,31.03789042443218,0.0,0.03148865666594652,944.5976939965561
2017-01-07 00:18:00,21.581,1.590310198199617e-05,0.0,0.003121932752957999,9.166585204886797,0.016630117011714338,30.72781725202014,0.0,0.03123378598849511,944.1651745578806
2017-01-07 00:19:00,21.581,1.5899767169967626e-05,0.0,0.0030732236084827086,10.676776517120805,0.01670517687997556,32.23798221686518,0.0,0.03137475937190211,943.7582578665435
2017-01-07 00:20:00,16.883,1.5893439821289162e-05,0.0,0.0030161511806409943,14.594761459185053,0.016830231857471317,31.457899182707116,0.0,0.03160963086445668,943.3387476592025
2017-01-07 00:21:00,16.883,1.589013175914524e-05,0.0,0.002972930001485712,15.484858367610293,0.016881509366978242,32.34798803811007,0.0,0.03170593750841079,942.9344924971471
2017-01-07 00:22:00,7.377,1.5887800482746845e-05,0.0,0.002920113687937878,27.68652214063396,0.017302432177701256,35.04328370696784,0.0,0.03249649195721819,942.5755640645378
2017-01-07 00:23:00,20.292,1.5883528989736702e-05,0.0,0.002900094030717632,15.581177253032529,0.01693893659935576,35.85332233887347,0.0,0.031813794229125836,942.2304955378872
2017-01-07 00:24:00,20.292,1.5890747203394907e-05,0.0,0.002862814032825901,14.564136103395704,0.017009642271637808,34.83624775634404,0.0,0.03194658979723125,941.8688214580544
2017-01-07 00:25:00,20.292,1.588393559339854e-05,0.0,0.0028267724760059638,13.908979047833892,0.01701822869543434,34.18111816272686,0.0,0.03196271635383205,941.4965908264338
2017-01-07 00:26:00,19.942,1.587110027527119e-05,0.0,0.002797726358475961,17.26628725537543,0.017042282452524815,37.188431375464155,0.0,0.032007892818955774,941.1748547968115
