,Demand,Lost Load,SC production,Tank outflow,Tank inflow,Boiler production,Electric resistance production,Curtailment,NG consumption,Tank state of charge
2017-01-07 00:37:00,0.0,0.0,0.0,0.002365414633815709,21.34267602352225,0.0,21.340310608888437,0.0,0.0,323.4482224369469
2017-01-07 00:38:00,0.0,0.0,0.0,0.0023543243513875463,21.436884835384337,0.0,21.43453051103295,0.0,0.0,323.4819771509546
2017-01-07 00:39:00,0.0,0.0,0.0,0.0023436649548065763,21.446954295747325,0.0,21.444610630792518,0.0,0.0,323.5158662899009
2017-01-07 00:40:00,0.0,0.0,0.0,0.002334557661911719,21.446973176528857,0.0,21.444638618866946,0.0,0.0,323.5497221579644
2017-01-07 00:41:00,14.788,1.163923529895105e-05,0.0,0.002600625732088372,6.675560344840009,0.01629758747307338,21.44465049239955,0.0,0.030609247000738825,323.5835399339335
2017-01-07 00:42:00,14.788,1.1639193657824323e-05,0.0,0.002595262184935841,6.6755392619754605,0.016320967381508684,21.444611393215357,0.0,0.030653157879777407,323.61732332951675
2017-01-07 00:43:00,25.892,1.1653189940612245e-05,0.0,0.0031397875222570837,0.013850875903423265,4.457420861551889,21.445278573639335,0.0,8.371686690616574,323.6510749859558
2017-01-07 00:44:00,11.104,1.1639847198435257e-05,0.0,0.0025857418318064613,10.359647279164374,0.01644683840936726,21.444603059076,0.0,0.03088956203397051,323.68479086625723
2017-01-07 00:45:00,11.104,1.1639820664158603e-05,0.0,0.0025831492152955235,10.359649450950775,0.016453978807999828,21.444600683106813,0.0,0.030902972744346453,323.71847303428916
2017-01-07 00:46:00,11.104,1.1639801239066168e-05,0.0,0.002578047554976152,10.359645222876516,0.016455866082305814,21.444599669437995,0.0,0.030906517320835797,323.752121588571
2017-01-07 00:47:00,11.104,1.1639774091981536e-05,0.0,0.0025729832623080807,10.359640683722583,0.01646182992842469,21.444594230757758,0.0,0.030917718293938634,323.78573648777405
2017-01-07 00:48:00,11.104,1.1639734142130075e-05,0.0,0.0025679854332879065,10.35964030282748,0.016470892985387557,21.444589784674662,0.0,0.030934740037163917,323.8193177812736
2017-01-07 00:49:00,11.104,1.1639695474156636e-05,0.0,0.0025633239311691714,10.3596893033808,0.016484722532005662,21.44462961722215,0.0,0.03096071394336575,323.8528662350471
2017-01-07 00:50:00,11.104,1.1639600099899543e-05,0.0,0.002560894704546353,9.282899919623153,0.01648348767826767,20.36784389764024,0.0,0.03095839470788759,323.86843475219433
2017-01-07 00:51:00,0.0,0.0,0.0,0.002253228471379822,18.959581461796283,0.0,18.957328233324905,0.0,0.0,323.86048423568167
2017-01-07 00:52:00,0.0,0.0,0.0,0.0022474404792844384,21.08442908317107,0.0,21.082181642691786,0.0,0.0,323.8879559881495
2017-01-07 00:53:00,0.0,0.0,0.0,0.002241879182749643,21.437913437551707,0.0,21.435671558368956,0.0,0.0,323.92129186014773
2017-01-07 00:54:00,0.0,0.0,0.0,0.002236530527282945,21.446821794571825,0.0,21.44458526404454,0.0,0.0,323.9547430471795
2017-01-07 00:55:00,8.253,1.1639580989983172e-05,0.0,0.0025397460082717043,13.210729106692789,0.01655392281203158,21.444623798291495,0.0,0.031090682165185894,323.98815637167036
2017-01-07 00:56:00,8.253,1.1639562757543177e-05,0.0,0.0025350836006239755,13.210712915671259,0.01655811609107701,21.444608076416802,0.0,0.031098557755009033,324.0215360996546
2017-01-07 00:57:00,8.253,1.1639546677185686e-05,0.0,0.0025304189316954157,13.210714920163033,0.016562896283177496,21.444609965401483,0.0,0.031107535653176872,324.0548825559961
2017-01-07 00:58:00,8.253,1.1639537120560727e-05,0.0,0.002525719003587781,13.210721656719427,0.016569215999539325,21.44461508217918,0.0,0.031119405002515442,324.088195829493
2017-01-07 00:59:00,8.253,1.1639500474282935e-05,0.0,0.0025213741264836498,13.210714823034868,0.016575701430467174,21.444606107977442,0.0,0.031131585587985823,324.121475712561
2017-01-07 01:00:00,8.253,1.1639466930171118e-05,0.0,0.002519732446271207,13.210712850839764,0.0165794987899971,21.444601980136564,0.0,0.031138717583196415,324.15472227430996
2017-01-07 01:01:00,8.253,1.163944369961619e-05,0.0,0.0025154147921374265,13.21070950700102,0.016586110492042457,21.44459634227314,0.0,0.031151135324247715,324.1879355675028
2017-01-07 01:02:00,8.253,1.1639399196162727e-05,0.0,0.0025111302294901095,13.210707049218913,0.01659238732549484,21.444591892264732,0.0,0.031162924133225973,324.2211156446358
2017-01-07 01:03:00,8.253,1.1639305724038101e-05,0.0,0.0025072505453560563,13.210689613526078,0.016600101312241433,21.444570622362757,0.0,0.031177412125763335,324.2542622518547
2017-01-07 01:04:00,0.0,0.0,0.0,0.00219982910518387,21.446758492645486,0.0,21.444558663540302,0.0,0.0,324.2873806368434
2017-01-07 01:05:00,0.0,0.0,0.0,0.0021995053606890117,21.446764328029293,0.0,21.444564822668603,0.0,0.0,324.320466011495
2017-01-07 01:06:00,0.0,0.0,0.0,0.0021964102223265497,21.446750974208054,0.0,21.44455456398573,0.0,0.0,324.35351818158256
2017-01-07 01:07:00,0.0,0.0,0.0,0.0021934166146587632,21.446746112637342,0.0,21.444552696022683,0.0,0.0,324.3865373180578
2017-01-07 01:08:00,0.0,0.0,0.0,0.0021905195848935808,21.44674393220439,0.0,21.4445534126195,0.0,0.0,324.41952349562354
2017-01-07 01:09:00,0.0,0.0,0.0,0.002187713988681777,21.446740291954207,0.0,21.444552577965524,0.0,0.0,324.4524767198608
2017-01-07 01:10:00,0.0,0.0,0.0,0.0021880786281480618,21.44673757865373,0.0,21.444549500025584,0.0,0.0,324.4853969334976
2017-01-07 01:11:00,0.0,0.0,0.0,0.0021854426570979413,21.446728536028832,0.0,21.444543093371735,0.0,0.0,324.5182841652402
2017-01-07 01:12:00,0.0,0.0,0.0,0.00218288213467421,21.446721812078305,0.0,21.44453892994363,0.0,0.0,324.5511384818717
2017-01-07 01:13:00,0.0,0.0,0.0,0.002180392201618953,21.446688726423762,0.0,21.444508334222142,0.0,0.0,324.5839594757568
2017-01-07 01:14:00,0.0,0.0,0.0,0.0021779671806845917,21.44669965285179,0.0,21.444521685671106,0.0,0.0,324.61674791158913
2017-01-07 01:15:00,0.0,0.0,0.0,0.00217882459580899,21.446673305369195,0.0,21.444494480773386,0.0,0.0,324.6495030912805
2017-01-07 01:16:00,0.0,0.0,0.0,0.0021765150387951394,21.446673034071196,0.0,21.444496519032402,0.0,0.0,324.682225589355
2017-01-07 01:17:00,0.0,0.0,0.0,0.002174257115562272,21.44666448399414,0.0,21.444490226878578,0.0,0.0,324.714915296595
2017-01-07 01:18:00,0.0,0.0,0.0,0.0021720469909503066,21.44666433907488,0.0,21.44449229208393,0.0,0.0,324.74757238538325
2017-01-07 01:19:00,0.0,0.0,0.0,0.0021698821957498223,21.44665675077674,0.0,21.444486868580988,0.0,0.0,324.7801967627709
2017-01-07 01:20:00,0.0,0.0,0.0,0.0021710622298662776,21.446655895377123,0.0,21.444484833147257,0.0,0.0,324.81278846219004
2017-01-07 01:21:00,0.0,0.0,0.0,0.002168971311474555,21.446649321890337,0.0,21.444480350578864,0.0,0.0,324.84534753052657
2017-01-07 01:22:00,0.0,0.0,0.0,0.0021669145629753155,21.446648667204215,0.0,21.44448175264124,0.0,0.0,324.877874096964
2017-01-07 01:23:00,0.0,0.0,0.0,0.002164888976190058,21.446645364554843,0.0,21.444480475578654,0.0,0.0,324.9103681493104
2017-01-07 01:24:00,0.0,0.0,0.0,0.00216289209580422,21.446640257244578,0.0,21.444477365148774,0.0,0.0,324.9428296890452
2017-01-07 01:25:00,0.0,0.0,0.0,0.0021642527371939623,21.446640731030257,0.0,21.444476478293062,0.0,0.0,324.97525872978207
2017-01-07 01:26:00,0.0,0.0,0.0,0.0021622941125871674,21.446641631340405,0.0,21.44447933722782,0.0,0.0,325.0076554217005
2017-01-07 01:27:00,0.0,0.0,0.0,0.002160354815139924,21.44662265566309,0.0,21.444462300847952,0.0,0.0,325.0400194653793
2017-01-07 01:28:00,0.0,0.0,0.0,0.0021584329534477297,21.4466204750105,0.0,21.444462042057054,0.0,0.0,325.07235117273234
2017-01-07 01:29:00,0.0,0.0,0.0,0.002156526728645609,21.44661043420842,0.0,21.444453907479776,0.0,0.0,325.1046504445721
2017-01-07 01:30:00,0.0,0.0,0.0,0.002157951285320415,21.446613620507268,0.0,21.44445566922195,0.0,0.0,325.1369174227598
2017-01-07 01:31:00,0.0,0.0,0.0,0.002156055726900391,21.446604497082298,0.0,21.444448441355398,0.0,0.0,325.1691520449331
2017-01-07 01:32:00,0.0,0.0,0.0,0.0021541686229748468,21.446598353022846,0.0,21.44444418439987,0.0,0.0,325.2013543931511
2017-01-07 01:33:00,13.128,1.1636849126762154e-05,0.0,0.0023996050931963716,8.335472873500267,0.01664482483108192,21.444416806726863,0.0,0.031261409419055516,325.2335199921185
2017-01-07 01:34:00,13.128,1.1636792706389081e-05,0.0,0.0023960257736952047,8.335333556014476,0.016662769810074925,21.444263123638,0.0,0.031295112707675835,325.2656509237574
2017-01-07 01:35:00,19.014,1.1635482314825167e-05,0.0,0.002389418049842428,2.4492586507767435,0.01640699549346035,21.444450601751125,0.0,0.030814731225040092,325.29775295922866
2017-01-07 01:36:00,19.014,1.1635420673679986e-05,0.0,0.0023847745755790984,2.448949549889315,0.01641110380935848,21.444142036083704,0.0,0.030822447241676952,325.3298178291288
2017-01-07 01:37:00,19.014,1.163521439983602e-05,0.0,0.002378198142325456,2.43764124408101,0.016450922120628673,21.432800488603657,0.0,0.030897231839509938,325.36166171614065
2017-01-07 01:38:00,19.014,1.1635098405600234e-05,0.0,0.0023726650713741387,2.4365268305245626,0.016464364750329752,21.431678165604453,0.0,0.030922479059292594,325.39345514610005
2017-01-07 01:39:00,33.057,1.164971138743568e-05,0.0,0.0028515193097179894,0.013376170109888008,11.62807320928209,21.439439791806695,0.0,21.839217957482703,325.4253381621622
2017-01-07 01:40:00,33.057,1.1649907118256002e-05,0.0,0.002848755723631114,0.013312441456507784,12.999169226755024,20.068282809070737,0.0,24.414336313490764,325.43433672488914
2017-01-07 01:41:00,19.014,1.1635502601830288e-05,0.0,0.0023651972255857405,2.2474770785975524,0.016441980948386795,21.242658264920976,0.0,0.03088043901357297,325.4629072727208
2017-01-07 01:42:00,19.014,1.1635460596107048e-05,0.0,0.0023609364193093608,2.103394066587731,0.016442339785870508,21.098579154921957,0.0,0.030881112962719753,325.4890480024231
2017-01-07 01:43:00,13.128,1.1636810004644902e-05,0.0,0.0023636889157921054,7.390375455108436,0.01669119628728264,20.499308933095357,0.0,0.031348501779135,325.5051747084903
2017-01-07 01:44:00,13.128,1.1636872565806656e-05,0.0,0.0023595610457544415,8.335394787052797,0.016690087264094933,21.444333501870382,0.0,0.03134641887178824,325.5370357661289
2017-01-07 01:45:00,13.128,1.1636785997842985e-05,0.0,0.0023576408282731717,8.3354433956663,0.016709849494117045,21.444364268557912,0.0,0.031383535222967926,325.56886550749164
2017-01-07 01:46:00,0.0,0.0,0.0,0.0021388061948634544,21.446541925363984,0.0,21.44440311916912,0.0,0.0,325.6006677147644
2017-01-07 01:47:00,0.0,0.0,0.0,0.002137064342371553,21.446529017483805,0.0,21.444391953141434,0.0,0.0,325.63243796186293
2017-01-07 01:48:00,0.0,0.0,0.0,0.002135309165476727,21.44652654317353,0.0,21.44439123400805,0.0,0.0,325.66417645598176
2017-01-07 01:49:00,0.0,0.0,0.0,0.002133540017362567,21.44652895487845,0.0,21.444395414861088,0.0,0.0,325.6958833107732
2017-01-07 01:50:00,0.0,0.0,0.0,0.0021348266604390093,21.446531464748645,0.0,21.444396638088207,0.0,0.0,325.7275584576529
2017-01-07 01:51:00,0.0,0.0,0.0,0.002133010145337233,21.44579535968574,0.0,21.443662349540404,0.0,0.0,325.75918972287576
2017-01-07 01:52:00,0.0,0.0,0.0,0.002131177067951356,21.433964145090275,0.0,21.431832968022324,0.0,0.0,325.79059222966873
2017-01-07 01:53:00,0.0,0.0,0.0,0.0021293269198789187,21.44654118622112,0.0,21.44441185930124,0.0,0.0,325.8221730129787
2017-01-07 01:54:00,0.0,0.0,0.0,0.002127459711626755,21.433993327026545,0.0,21.43186586731492,0.0,0.0,325.8535131467591
2017-01-07 01:55:00,0.0,0.0,0.0,0.0021285622583015248,21.446575237816155,0.0,21.444446675557852,0.0,0.0,325.8850316021674
2017-01-07 01:56:00,0.0,0.0,0.0,0.0021266413647090757,21.44648679330525,0.0,21.444360151940543,0.0,0.0,325.9165171283002
2017-01-07 01:57:00,0.0,0.0,0.0,0.0021247018695771287,21.434272771457874,0.0,21.432148069588298,0.0,0.0,325.9477676673005
2017-01-07 01:58:00,0.0,0.0,0.0,0.0021227434798573542,21.44649418397512,0.0,21.44437144049526,0.0,0.0,325.9791907112501
2017-01-07 01:59:00,0.0,0.0,0.0,0.00212076651168682,21.446519604433764,0.0,21.444398837922076,0.0,0.0,326.01058282172903
2017-01-07 02:00:00,0.0,0.0,0.0,0.0021216611477728083,21.446487906834875,0.0,21.444366245687103,0.0,0.0,326.04194298198297
2017-01-07 02:01:00,12.725,1.1636064833605801e-05,0.0,0.0022980115891976663,8.738409959272598,0.016760126441605856,21.444340185176962,0.0,0.031477962665475645,326.0732684089948
2017-01-07 02:02:00,12.725,1.1636054128693988e-05,0.0,0.0022938993204057257,8.738378217835,0.01675875551536856,21.444313926945096,0.0,0.031475387865991585,326.10456214104624
2017-01-07 02:03:00,12.725,1.1636001469938132e-05,0.0,0.00229034541707544,8.725087294095797,0.01676976915735917,21.43101554351989,0.0,0.031496073092478344,326.1356029988735
2017-01-07 02:04:00,12.725,1.1635891997921801e-05,0.0,0.002286285646029884,7.681632496997024,0.016766352314680245,20.387568223144317,0.0,0.0314896557634292,326.14922209483285
2017-01-07 02:05:00,12.725,1.163590699888559e-05,0.0,0.002283518563216279,8.726097296701843,0.016774589455249102,21.43202755277638,0.0,0.031505126315169975,326.18023527330826
2017-01-07 02:06:00,12.725,1.163588130920917e-05,0.0,0.002279624251405641,8.72322412845518,0.016775643038361827,21.429157225284104,0.0,0.03150710509796752,326.2111696640377
2017-01-07 02:07:00,12.725,1.1635880396841709e-05,0.0,0.0022758251490238354,8.725998047117262,0.016779415958576883,21.431931170129264,0.0,0.03151419119257922,326.24211941679
2017-01-07 02:08:00,12.725,1.1635763069945823e-05,0.0,0.0022716226931278685,7.061628844011797,0.016766169871712998,19.767579415683887,0.0,0.03148931310891931,326.245299093923
2017-01-07 02:09:00,0.0,0.0,0.0,0.0021058962516771786,20.10462814826143,0.0,20.102522252009752,0.0,0.0,326.2540607340917
2017-01-07 02:10:00,0.0,0.0,0.0,0.0021064479218193804,20.903799179226848,0.0,20.90169273130503,0.0,0.0,326.276133111414
2017-01-07 02:11:00,0.0,0.0,0.0,0.0021042988846802033,21.434512736801885,0.0,21.432408437917204,0.0,0.0,326.3070287143568
2017-01-07 02:12:00,0.0,0.0,0.0,0.002102129746188128,21.433552643789504,0.0,21.431450514043316,0.0,0.0,326.33787749204737
2017-01-07 02:13:00,0.0,0.0,0.0,0.0020999410731725194,21.446446165017257,0.0,21.444346223944084,0.0,0.0,326.36891038593643
2017-01-07 02:14:00,0.0,0.0,0.0,0.0020977334224083523,21.446412192010015,0.0,21.444314458587606,0.0,0.0,326.3999117543032
2017-01-07 02:15:00,0.0,0.0,0.0,0.002098063768151753,21.446419584272864,0.0,21.44432152050471,0.0,0.0,326.4308822334945
2017-01-07 02:16:00,0.0,0.0,0.0,0.0020958020595950927,21.4464063307317,0.0,21.444310528672105,0.0,0.0,326.46182159734326
2017-01-07 02:17:00,0.0,0.0,0.0,0.002093521652881447,21.44640339998265,0.0,21.44430987832977,0.0,0.0,326.49273004835715
2017-01-07 02:18:00,0.0,0.0,0.0,0.002091222855276721,21.446407852510756,0.0,21.44431662965548,0.0,0.0,326.5236077417554
2017-01-07 02:19:00,0.0,0.0,0.0,0.0020889057862942227,21.446396204815613,0.0,21.44430729902932,0.0,0.0,326.5544544405677
2017-01-07 02:20:00,0.0,0.0,0.0,0.0020890177306315634,21.44640349184691,0.0,21.44431447411628,0.0,0.0,326.58527041040026
2017-01-07 02:21:00,0.0,0.0,0.0,0.0020866477624310016,21.44639973508718,0.0,21.444313087324748,0.0,0.0,326.61605558004896
2017-01-07 02:22:00,0.0,0.0,0.0,0.0020842597747850267,21.446460327113382,0.0,21.444376067338595,0.0,0.0,326.64681105459493
2017-01-07 02:23:00,0.0,0.0,0.0,0.002081854011086016,21.446391132877313,0.0,21.44430927886623,0.0,0.0,326.6775347006212
2017-01-07 02:24:00,0.0,0.0,0.0,0.0020794308590886146,21.44638479314618,0.0,21.444305362287093,0.0,0.0,326.708227598111
2017-01-07 02:25:00,12.605,1.16353850785544e-05,0.0,0.0022100967911437026,8.85828069526349,0.016828101131743718,21.444230861955525,0.0,0.03160562905067935,326.73888638326565
2017-01-07 02:26:00,12.605,1.163536810112338e-05,0.0,0.002206615719186027,8.857777875890886,0.016837887514061567,21.443721737289536,0.0,0.03162400930445039,326.76950608222285
2017-01-07 02:27:00,12.605,1.1635593741906856e-05,0.0,0.0022020824964142155,8.845189306903622,0.016831321796160932,21.431144267017306,0.0,0.0316116779283317,326.79988561254925
2017-01-07 02:28:00,12.605,1.1635628231023436e-05,0.0,0.0021979721864333716,8.858256250944772,0.016827293697871802,21.444219349432235,0.0,0.03160411257206784,326.83045274989075
2017-01-07 02:29:00,12.605,1.1635614344446645e-05,0.0,0.002194525155831852,8.858153608952781,0.016837227918250965,21.444110220264356,0.0,0.03162277048728676,326.860987558726
2017-01-07 02:30:00,12.605,1.1635582047829455e-05,0.0,0.0021912038918062158,8.85827241770011,0.016839052295934097,21.444230525930323,0.0,0.03162619693474212,326.89149389320124
2017-01-07 02:31:00,0.0,0.0,0.0,0.0020667336873042537,21.432810143643017,0.0,21.430743409955713,0.0,0.0,326.9217470107567
2017-01-07 02:32:00,0.0,0.0,0.0,0.0020642321969702327,21.43312580439842,0.0,21.431061572201447,0.0,0.0,326.95197521941265
2017-01-07 02:33:00,0.0,0.0,0.0,0.0020617160186411675,21.43336935032335,0.0,21.43130763430471,0.0,0.0,326.98217734283133
2017-01-07 02:34:00,0.0,0.0,0.0,0.002059185267894413,19.804865897764085,0.0,19.80280671249619,0.0,0.0,326.98520762427563
2017-01-07 02:35:00,0.0,0.0,0.0,0.0020587681762270485,18.744414279144916,0.0,18.74235551096869,0.0,0.0,326.9705606956979
2017-01-07 02:36:00,0.0,0.0,0.0,0.0020561933467860283,19.889908117528147,0.0,19.887851924181362,0.0,0.0,326.97502006270315
2017-01-07 02:37:00,0.0,0.0,0.0,0.0020536040580213582,20.12497525223395,0.0,20.12292164817593,0.0,0.0,326.9833928433757
2017-01-07 02:38:00,0.0,0.0,0.0,0.0020510009202873653,16.838524691063494,0.0,16.836473690143208,0.0,0.0,326.9369831620194
2017-01-07 02:39:00,0.0,0.0,0.0,0.002048382573323261,16.73348293601498,0.0,16.731434553441655,0.0,0.0,326.8888692817051
2017-01-07 02:40:00,0.0,0.0,0.0,0.00204778241496849,17.05861684083742,0.0,17.05656905842245,0.0,0.0,326.8462224336902
2017-01-07 02:41:00,0.0,0.0,0.0,0.0020451213891430247,18.769504759627274,0.0,18.767459638238133,0.0,0.0,326.83213311894986
2017-01-07 02:42:00,0.0,0.0,0.0,0.0020424471733145426,19.73993900325981,0.0,19.737896556086497,0.0,0.0,326.83423188764607
2017-01-07 02:43:00,0.0,0.0,0.0,0.002039760752884187,20.335059517599493,0.0,20.33301975684661,0.0,0.0,326.84624732236
2017-01-07 02:44:00,0.0,0.0,0.0,0.0020370629091452912,21.43330238613083,0.0,21.431265323221684,0.0,0.0,326.87655487937616
2017-01-07 02:45:00,0.0,0.0,0.0,0.002036295235983032,21.4289070363138,0.0,21.426870741077817,0.0,0.0,326.90675889859415
2017-01-07 02:46:00,0.0,0.0,0.0,0.002033563351848288,18.761266384532963,0.0,18.759232821181115,0.0,0.0,326.8924721279733
2017-01-07 02:47:00,0.0,0.0,0.0,0.0020308213991579614,18.981396201578118,0.0,18.97936538017896,0.0,0.0,326.88186856515836
2017-01-07 02:48:00,0.0,0.0,0.0,0.0020280699370703948,20.866929184146194,0.0,20.864901114209125,0.0,0.0,326.90270124733104
2017-01-07 02:49:00,0.0,0.0,0.0,0.00202530995516884,21.446238729397688,0.0,21.44421341944252,0.0,0.0,326.9331683479085
2017-01-07 02:50:00,0.0,0.0,0.0,0.0020243886168285494,18.681248928121597,0.0,18.67922453950477,0.0,0.0,326.917521848742
2017-01-07 02:51:00,9.755,1.163575728240766e-05,0.0,0.0021141580708113695,11.689749156800023,0.016960684416069557,21.42566267855586,0.0,0.03185463980179843,326.94766346879396
2017-01-07 02:52:00,9.755,1.1635748532729028e-05,0.0,0.00211048352499637,11.296104804920434,0.01696347825973625,21.03201920738717,0.0,0.03185988704781055,326.9712142840562
2017-01-07 02:53:00,9.755,1.163547995601497e-05,0.0,0.002107204993312353,10.891916230194608,0.016976967634766797,20.627820422086575,0.0,0.03188522206214183,326.9880049567237
2017-01-07 02:54:00,0.0,0.0,0.0,0.002013257558099772,20.35465739429974,0.0,20.352644136741638,0.0,0.0,327.0001941330867
2017-01-07 02:55:00,0.0,0.0,0.0,0.0020122373481701065,20.993516842144196,0.0,20.991504604796027,0.0,0.0,327.02301881174446
2017-01-07 02:56:00,0.0,0.0,0.0,0.0020094319416232367,20.33524949788572,0.0,20.333240065944096,0.0,0.0,327.03484963705125
2017-01-07 02:57:00,0.0,0.0,0.0,0.002006619272842734,20.81476567756356,0.0,20.812759058290716,0.0,0.0,327.0546606613978
2017-01-07 02:58:00,0.0,0.0,0.0,0.002003799942054783,21.432876635921268,0.0,21.430872835979212,0.0,0.0,327.08475381800366
2017-01-07 02:59:00,0.0,0.0,0.0,0.0020009746985278623,21.4327823293823,0.0,21.43078135468377,0.0,0.0,327.1148154038521
2017-01-07 03:00:00,0.0,0.0,0.0,0.0019998342726628504,21.43171676402319,0.0,21.429716929750526,0.0,0.0,327.1448292067062
2017-01-07 03:01:00,0.0,0.0,0.0,0.001996987275737064,21.431292063340535,0.0,21.429295076064797,0.0,0.0,327.17480601256904
2017-01-07 03:02:00,0.0,0.0,0.0,0.0019941349857400224,21.432774436057137,0.0,21.430780301071398,0.0,0.0,327.20477764265786
